datetime,source_id,precipitation,pressure_msl,sunshine,temperature,wind_direction,wind_speed,cloud_cover,dew_point,relative_humidity,visibility,wind_gust_direction,wind_gust_speed,sensor_station,station,core,component,period,pm10
2019-04-06,6890.708333333333,0.0,1007.3666666666667,40.1764705882353,14.424999999999999,79.58333333333333,15.745833333333332,11.833333333333334,4.683333333333333,54.391304347826086,28208.333333333332,77.82608695652173,24.675,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,40.0
2019-04-07,6890.708333333333,0.0,1008.1666666666666,40.470588235294116,13.116666666666667,64.58333333333333,12.708333333333334,5.041666666666667,2.3833333333333333,49.869565217391305,35458.333333333336,66.52173913043478,21.125,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,38.0
2019-04-08,6890.708333333333,0.0,1010.2791666666667,39.0,11.816666666666668,60.833333333333336,12.304166666666667,7.583333333333333,1.9625000000000001,53.47826086956522,34583.333333333336,42.608695652173914,21.1375,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,34.0
2019-04-09,6890.708333333333,0.0,1014.8249999999999,35.588235294117645,6.816666666666666,46.666666666666664,18.266666666666666,39.333333333333336,0.01666666666666668,62.869565217391305,41458.333333333336,46.08695652173913,29.133333333333336,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,19.0
2019-04-10,6890.708333333333,0.0,1018.35,16.529411764705884,5.033333333333333,56.666666666666664,13.266666666666666,68.45833333333333,-3.2125,56.608695652173914,42500.0,55.65217391304348,22.45,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,18.0
2019-04-11,6890.708333333333,0.0,1024.78125,10.0,3.641666666666667,45.833333333333336,16.816666666666666,78.41666666666667,-3.0541666666666667,61.82608695652174,48125.0,44.34782608695652,25.7,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,10.0
2019-04-12,6890.708333333333,0.0,1026.1820833333334,0.0,3.283333333333333,49.583333333333336,15.475,100.0,-2.3249999999999997,66.65217391304348,45833.333333333336,51.73913043478261,23.77916666666667,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,12.0
2019-04-13,6890.708333333333,0.0,1024.4570833333335,1.2352941176470589,4.891666666666667,50.416666666666664,16.070833333333333,98.375,-2.75,58.08695652173913,41041.666666666664,46.52173913043478,25.266666666666666,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,20.0
2019-04-14,6890.708333333333,0.08333333333333333,1025.3129166666665,0.8235294117647058,5.816666666666666,44.166666666666664,18.825,76.79166666666667,1.7791666666666668,75.3913043478261,27750.0,42.608695652173914,29.229166666666668,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,19.0
2019-04-15,6890.708333333333,0.0,1027.51125,42.23529411764706,7.554166666666667,51.25,14.608333333333334,3.5,-2.0208333333333335,52.26086956521739,50833.333333333336,54.78260869565217,23.854166666666668,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,17.0
2019-04-16,6890.708333333333,0.0,1024.09,42.1764705882353,8.645833333333334,89.58333333333333,16.170833333333334,4.0,-2.858333333333333,47.26086956521739,48333.333333333336,90.8695652173913,26.420833333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,21.0
2019-04-17,6890.708333333333,0.0,1027.5779166666666,41.588235294117645,10.85,75.83333333333333,15.825000000000001,11.708333333333334,0.5750000000000001,49.82608695652174,45416.666666666664,78.26086956521739,25.15833333333333,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,24.0
2019-04-18,6890.708333333333,0.0,1030.3116666666667,42.529411764705884,13.75,72.5,14.583333333333334,3.0,1.0,44.65217391304348,44791.666666666664,76.08695652173913,23.045833333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,28.0
2019-04-19,6890.708333333333,0.0,1032.6308333333334,42.8235294117647,14.766666666666666,66.66666666666667,14.945833333333333,1.0,0.4666666666666666,39.73913043478261,42916.666666666664,64.34782608695652,24.537499999999998,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,27.0
2019-04-20,6890.708333333333,0.0,1030.1808333333333,43.1764705882353,13.191666666666668,75.0,9.966666666666667,23.208333333333332,1.1333333333333333,45.869565217391305,48125.0,72.17391304347827,17.266666666666666,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,20.0
2019-04-21,6890.708333333333,0.0,1023.40375,43.588235294117645,13.816666666666668,75.83333333333333,10.458333333333334,5.625,1.0708333333333333,43.43478260869565,53750.0,76.95652173913044,17.029166666666665,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,16.0
2019-04-22,6890.708333333333,0.0,1017.5875,43.588235294117645,12.945833333333333,86.66666666666667,22.058333333333334,7.5,1.5583333333333333,46.69565217391305,52916.666666666664,91.73913043478261,34.75,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,16.0
2019-04-23,6890.708333333333,0.0,1010.0583333333334,25.352941176470587,14.612499999999999,104.16666666666667,31.84166666666667,46.291666666666664,4.220833333333333,50.17391304347826,41458.333333333336,108.69565217391305,50.0625,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,25.0
2019-04-24,6890.708333333333,0.0,1006.975,36.470588235294116,17.2,122.91666666666667,23.53333333333333,60.75,8.15,56.26086956521739,32708.333333333332,123.47826086956522,37.57083333333333,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,25.0
2019-04-25,6890.708333333333,0.004166666666666667,1010.6374999999999,42.35294117647059,18.770833333333332,169.16666666666666,12.654166666666667,46.583333333333336,6.1875,47.73913043478261,48625.0,167.3913043478261,22.333333333333332,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,19.0
2019-04-26,6890.708333333333,0.1708333333333333,1008.2333333333332,31.705882352941178,18.691666666666666,203.75,17.825,64.29166666666667,9.129166666666666,54.91304347826087,37770.833333333336,207.82608695652175,27.991666666666664,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,30.0
2019-04-27,6890.708333333333,0.041666666666666664,1012.2458333333334,7.235294117647059,12.85,237.5,15.8375,83.625,7.7124999999999995,71.6086956521739,24541.666666666668,234.7826086956522,25.4375,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,15.0
2019-04-28,6890.708333333333,0.02916666666666667,1017.2291666666666,7.0,10.575000000000001,282.9166666666667,16.912499999999998,90.83333333333333,6.204166666666667,74.65217391304348,33645.833333333336,282.60869565217394,26.6875,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,9.0
2019-04-29,6890.708333333333,0.0625,1017.5541666666667,10.411764705882353,10.908333333333333,307.5,20.8,70.66666666666667,5.833333333333333,72.30434782608695,30125.0,246.52173913043478,33.36666666666667,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,18.0
2019-04-30,6890.708333333333,0.0,1017.3583333333332,40.294117647058826,11.191666666666668,283.3333333333333,14.0875,27.875,-0.5666666666666667,47.608695652173914,53958.333333333336,236.95652173913044,23.737499999999997,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,14.0
2019-05-01,6891.0,0.05416666666666666,1011.9916666666667,28.555555555555557,13.004166666666668,284.5833333333333,18.383333333333333,74.66666666666667,6.995833333333334,68.125,28333.333333333332,285.0,28.670833333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,24.0
2019-05-02,6891.0,0.008333333333333333,1006.1708333333332,0.2222222222222222,10.3375,272.5,23.870833333333334,87.20833333333333,5.5,72.16666666666667,27083.333333333332,272.0833333333333,38.90416666666667,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,20.0
2019-05-03,6891.0,0.016666666666666666,1007.6999999999999,22.61111111111111,8.954166666666667,286.6666666666667,23.491666666666664,84.66666666666667,-0.07500000000000001,54.041666666666664,46666.666666666664,282.9166666666667,37.887499999999996,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,12.0
2019-05-04,6891.0,0.004166666666666667,1007.1083333333332,10.222222222222221,7.341666666666666,286.25,14.195833333333333,72.70833333333333,-0.13333333333333333,60.625,49583.333333333336,287.9166666666667,23.84583333333333,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,10.0
2019-05-05,6891.0,0.0,1015.7916666666666,24.61111111111111,7.266666666666667,291.6666666666667,11.1,44.0,-2.4625,53.75,56250.0,295.0,18.85833333333333,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,8.0
2019-05-06,6891.0,0.0,1017.3625000000001,20.833333333333332,8.2125,277.0833333333333,17.120833333333334,62.208333333333336,0.17500000000000002,58.791666666666664,49583.333333333336,275.0,28.020833333333332,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,12.0
2019-05-07,6891.0,0.0375,1017.4291666666667,25.27777777777778,8.8125,265.4166666666667,11.379166666666668,63.833333333333336,-0.17499999999999996,57.375,45333.333333333336,265.4166666666667,21.075,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,10.0
2019-05-08,6891.0,0.0,1007.8166666666666,29.22222222222222,11.870833333333332,145.83333333333334,18.258333333333333,59.166666666666664,1.8083333333333333,54.416666666666664,45416.666666666664,146.25,31.575,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,14.0
2019-05-09,6891.0,0.012500000000000002,1000.1416666666668,8.555555555555555,13.808333333333332,192.91666666666666,13.416666666666666,81.5,7.4125000000000005,67.04166666666667,51666.666666666664,190.0,23.325,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,10.0
2019-05-10,6891.0,0.025000000000000005,1007.2666666666668,9.444444444444445,13.095833333333333,269.1666666666667,14.4125,77.83333333333333,7.7749999999999995,70.54166666666667,41458.333333333336,267.5,24.125,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,12.0
2019-05-11,6891.0,0.09999999999999999,1013.9791666666666,9.777777777777779,11.133333333333333,107.08333333333333,12.358333333333334,89.875,5.808333333333334,71.25,34875.0,94.58333333333333,21.433333333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,12.0
2019-05-12,6891.0,0.0,1027.2483333333332,35.388888888888886,12.195833333333333,340.0,20.066666666666666,64.83333333333333,-0.00833333333333335,45.75,54583.333333333336,310.8333333333333,32.46666666666667,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,10.0
2019-05-13,6891.0,0.0,1034.5654166666666,26.0,10.549999999999999,224.58333333333334,13.916666666666666,40.833333333333336,-0.5041666666666667,48.541666666666664,56250.0,236.66666666666666,25.758333333333336,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,10.0
2019-05-14,6891.0,0.0,1031.7979166666667,28.11111111111111,9.445833333333333,77.08333333333333,21.7625,42.416666666666664,-0.3875,52.291666666666664,57708.333333333336,62.083333333333336,34.420833333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,9.0
2019-05-15,6891.0,0.016666666666666666,1025.33625,4.777777777777778,8.825000000000001,90.83333333333333,20.625,77.5,0.10833333333333332,55.5,53958.333333333336,75.41666666666667,32.1625,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,8.0
2019-05-16,6891.0,0.4916666666666667,1015.9166666666666,0.0,9.200000000000001,135.83333333333334,13.041666666666666,81.54166666666667,8.025,92.5,20331.25,142.5,21.037499999999998,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,10.0
2019-05-17,6891.0,0.008333333333333333,1011.5,23.22222222222222,13.029166666666667,89.58333333333333,9.679166666666667,61.083333333333336,8.575000000000001,76.75,29041.666666666668,88.33333333333333,17.745833333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,14.0
2019-05-18,6891.0,0.0,1007.8249999999999,44.388888888888886,17.120833333333334,120.0,13.7875,19.541666666666668,9.025,63.458333333333336,40937.5,113.75,23.474999999999998,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,18.0
2019-05-19,6891.0,0.09166666666666667,1005.3708333333334,36.5,18.329166666666666,68.33333333333333,13.537500000000001,48.166666666666664,11.754166666666668,67.91666666666667,33958.333333333336,65.41666666666667,22.754166666666666,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,19.0
2019-05-20,6891.0,0.49583333333333335,1002.2375000000001,18.555555555555557,17.7625,87.08333333333333,12.108333333333334,75.875,13.954166666666666,80.5,27075.0,82.91666666666667,20.608333333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,21.0
2019-05-21,6891.0,0.008333333333333333,1004.975,40.833333333333336,18.45,194.58333333333334,10.049999999999999,54.458333333333336,12.716666666666667,71.95833333333333,37529.166666666664,200.41666666666666,18.129166666666666,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,17.0
2019-05-22,6891.0,0.1125,1012.7875,0.0,13.183333333333332,302.5,24.224999999999998,96.83333333333333,10.716666666666667,85.125,21333.333333333332,302.5,39.4625,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,14.0
2019-05-23,6891.0,0.0,1017.85,38.166666666666664,14.295833333333334,246.25,13.549999999999999,68.95833333333333,6.641666666666667,62.208333333333336,48333.333333333336,244.58333333333334,23.59583333333333,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,11.0
2019-05-24,6891.0,0.0,1013.6999999999999,40.72222222222222,17.229166666666668,216.25,10.4125,68.95833333333333,7.604166666666667,56.333333333333336,47916.666666666664,221.25,19.029166666666665,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,15.0
2019-05-25,6891.0,0.0,1014.7791666666667,14.944444444444445,13.866666666666667,292.0833333333333,15.7125,66.375,7.020833333333333,63.875,51458.333333333336,292.0833333333333,23.983333333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,11.0
2019-05-26,6891.0,0.0,1012.1083333333332,24.833333333333332,16.204166666666666,241.66666666666666,18.679166666666667,68.54166666666667,7.7375,59.625,42916.666666666664,236.66666666666666,28.47083333333333,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,13.0
2019-05-27,6891.0,0.041666666666666664,1007.1125000000001,3.611111111111111,18.083333333333332,238.75,14.745833333333332,91.91666666666667,11.766666666666666,67.58333333333333,40416.666666666664,237.5,22.95,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,14.0
2019-05-28,6891.0,0.0,1006.8041666666667,7.777777777777778,15.879166666666668,283.75,13.966666666666667,81.41666666666667,8.5625,63.333333333333336,44583.333333333336,285.8333333333333,23.95,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,14.0
2019-05-29,6891.0,0.0,1020.2624999999999,34.72222222222222,13.091666666666667,305.8333333333333,14.299999999999999,48.625,2.3583333333333334,49.875,53958.333333333336,280.0,25.34583333333333,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,9.0
2019-05-30,6891.0,0.0,1023.7595833333334,40.5,15.979166666666666,197.08333333333334,14.104166666666666,50.791666666666664,5.304166666666666,52.833333333333336,53333.333333333336,199.58333333333334,24.3625,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,9.0
2019-05-31,6891.0,0.21666666666666667,1022.6208333333334,16.166666666666668,18.995833333333334,241.25,13.875,72.54166666666667,13.025,69.875,42541.666666666664,235.83333333333334,23.670833333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,13.0
2019-06-01,6891.0,0.0,1020.6833333333334,38.27777777777778,21.154166666666665,244.16666666666666,11.049999999999999,51.208333333333336,13.174999999999999,64.58333333333333,40083.333333333336,241.66666666666666,19.141666666666666,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,19.0
2019-06-02,6891.0,0.0,1017.1458333333334,41.5,23.1375,134.58333333333334,9.333333333333334,38.833333333333336,12.5875,55.666666666666664,46458.333333333336,131.25,18.2,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,18.0
2019-06-03,6891.0,0.0,1013.1666666666666,42.94444444444444,26.004166666666666,216.25,16.220833333333335,34.583333333333336,11.825000000000001,45.041666666666664,54583.333333333336,209.16666666666666,28.916666666666668,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,15.0
2019-06-04,6891.0,0.0,1011.7916666666666,43.166666666666664,24.175,199.58333333333334,8.566666666666666,35.625,13.362499999999999,53.5,53750.0,195.0,17.0875,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,15.0
2019-06-05,6891.0,0.0,1008.4583333333334,45.888888888888886,26.40833333333333,111.66666666666667,16.054166666666667,12.291666666666666,13.120833333333332,48.208333333333336,45416.666666666664,112.91666666666667,26.241666666666664,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,23.0
2019-06-06,6891.0,0.4958333333333333,1008.7125,24.444444444444443,21.691666666666666,190.41666666666666,17.6875,60.75,15.4125,69.70833333333333,34520.833333333336,190.83333333333334,30.4375,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,22.0
2019-06-07,6891.0,0.0,1014.1291666666666,46.333333333333336,19.804166666666667,188.75,11.1,30.458333333333332,12.541666666666666,64.66666666666667,50000.0,182.91666666666666,20.3625,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,14.0
2019-06-08,6891.0,0.0,1019.3704166666666,26.38888888888889,18.379166666666666,229.16666666666666,24.037499999999998,44.541666666666664,7.979166666666667,53.458333333333336,57083.333333333336,229.58333333333334,39.12083333333333,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,11.0
2019-06-09,6891.0,0.0,1023.35,41.333333333333336,19.458333333333332,152.08333333333334,10.637500000000001,61.291666666666664,6.9624999999999995,46.583333333333336,56041.666666666664,153.75,20.070833333333333,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,10.0
2019-06-10,6891.0,0.16666666666666666,1013.1875,19.77777777777778,22.400000000000002,85.83333333333333,9.987499999999999,85.08333333333333,14.174999999999999,61.083333333333336,46583.333333333336,105.0,18.345833333333335,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,19.0
2019-06-11,6891.0,0.6208333333333332,1009.4291666666667,36.888888888888886,23.429166666666664,150.83333333333334,11.954166666666666,68.41666666666667,17.745833333333334,72.5,29875.0,134.16666666666666,22.150000000000002,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,26.0
2019-06-12,6891.0,0.7666666666666666,1008.025,31.833333333333332,22.875,153.75,15.204166666666666,73.54166666666667,16.974999999999998,73.45833333333333,39375.0,145.83333333333334,29.370833333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,19.0
2019-06-13,6891.0,0.016666666666666666,1014.8458333333333,30.77777777777778,19.675,184.16666666666666,7.004166666666666,53.875,12.341666666666667,65.83333333333333,43125.0,180.83333333333334,14.270833333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,12.0
2019-06-14,6891.0,0.0,1017.2958333333332,42.388888888888886,23.712500000000002,120.83333333333333,12.079166666666666,48.083333333333336,12.225,51.916666666666664,57500.0,137.91666666666666,21.78333333333333,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,14.0
2019-06-15,6891.0,0.008333333333333333,1010.9083333333333,38.5,25.570833333333336,189.58333333333334,26.354166666666668,59.083333333333336,16.51666666666667,58.541666666666664,40916.666666666664,194.16666666666666,42.0,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,21.0
2019-06-16,6891.0,0.0,1019.4416666666666,18.77777777777778,18.912499999999998,282.9166666666667,14.183333333333332,67.45833333333333,11.700000000000001,63.666666666666664,56041.666666666664,282.0833333333333,22.604166666666668,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,9.0
2019-06-17,6891.0,0.0,1021.3249999999999,37.22222222222222,21.033333333333335,155.41666666666666,7.8625,40.791666666666664,12.129166666666668,59.583333333333336,48541.666666666664,139.58333333333334,15.083333333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,15.0
2019-06-18,6891.0,0.0,1016.8166666666666,50.27777777777778,23.433333333333334,114.16666666666667,14.4375,24.25,11.229166666666666,49.666666666666664,49166.666666666664,121.25,25.766666666666666,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,12.0
2019-06-19,6891.0,0.0,1009.6791666666667,41.22222222222222,24.583333333333332,150.0,12.895833333333334,72.66666666666667,13.508333333333333,52.75,38125.0,162.91666666666666,24.712500000000002,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,18.0
2019-06-20,6891.0,0.11666666666666668,1010.3375,29.77777777777778,22.491666666666664,268.3333333333333,10.883333333333333,71.0,15.183333333333332,63.875,47291.666666666664,257.5,20.849999999999998,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,14.0
2019-06-21,6891.0,0.012499999999999999,1016.8125,36.72222222222222,20.599999999999998,274.5833333333333,13.537500000000001,57.041666666666664,12.9625,64.58333333333333,45125.0,276.25,22.795833333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,13.0
2019-06-22,6891.0,0.0,1021.5833333333334,37.72222222222222,20.5,64.16666666666667,16.275000000000002,44.5,11.658333333333333,59.0,52083.333333333336,71.66666666666667,27.383333333333336,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,13.0
2019-06-23,6891.0,0.0,1022.2375000000001,48.44444444444444,21.650000000000002,59.583333333333336,16.162499999999998,18.958333333333332,9.595833333333333,48.875,57916.666666666664,63.75,26.96666666666667,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,10.0
2019-06-24,6891.0,0.0,1023.7375000000001,51.666666666666664,23.133333333333336,82.5,13.4375,42.916666666666664,9.241666666666667,45.291666666666664,58541.666666666664,82.08333333333333,22.8875,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,12.0
2019-06-25,6891.0,0.0,1021.5916666666667,49.666666666666664,26.95,125.41666666666667,14.879166666666668,45.958333333333336,11.995833333333332,42.0,51875.0,124.16666666666667,25.195833333333336,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,17.0
2019-06-26,6891.0,0.0,1019.0916666666667,48.55555555555556,29.1875,243.33333333333334,17.520833333333332,21.083333333333332,16.629166666666666,49.416666666666664,41666.666666666664,244.16666666666666,28.891666666666666,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,29.0
2019-06-27,6891.0,0.0,1022.90375,48.166666666666664,20.587500000000002,303.3333333333333,22.8,17.791666666666668,10.0875,53.083333333333336,53333.333333333336,299.1666666666667,37.358333333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,15.0
2019-06-28,6891.0,0.0,1023.8495833333333,29.666666666666668,19.2,301.25,12.158333333333333,45.0,10.116666666666667,57.416666666666664,55208.333333333336,299.5833333333333,21.9375,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,16.0
2019-06-29,6891.0,0.0,1020.4333333333334,50.72222222222222,23.004166666666666,193.33333333333334,7.166666666666667,7.666666666666667,9.879166666666666,48.333333333333336,56875.0,201.25,14.575000000000001,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,15.0
2019-06-30,6891.0,0.0,1012.5416666666666,49.166666666666664,28.683333333333334,217.91666666666666,17.429166666666667,15.5,10.075000000000001,37.75,47500.0,223.75,29.2375,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,18.0
2019-07-01,6891.0,0.0,1013.9125,24.38888888888889,23.425,290.0,18.045833333333334,55.5,9.995833333333334,43.583333333333336,46375.0,290.0,31.40416666666667,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,17.0
2019-07-02,6891.0,0.0,1018.725,31.166666666666668,18.120833333333334,289.1666666666667,23.941666666666666,33.125,6.891666666666667,49.541666666666664,55000.0,292.5,38.875,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,16.0
2019-07-03,6891.0,0.0,1022.2208333333333,26.5,16.345833333333335,294.5833333333333,18.075,46.625,5.454166666666667,49.583333333333336,54791.666666666664,294.5833333333333,29.416666666666668,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,12.0
2019-07-04,6891.0,0.0,1021.1958333333333,41.111111111111114,17.4875,283.3333333333333,16.479166666666668,51.791666666666664,5.441666666666666,47.0,55833.333333333336,281.6666666666667,28.670833333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,13.0
2019-07-05,6891.0,0.0,1014.0791666666668,0.3333333333333333,18.787499999999998,282.5,20.283333333333335,85.08333333333333,9.716666666666667,55.75,53750.0,282.0833333333333,32.020833333333336,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,20.0
2019-07-06,6891.0,0.39166666666666666,1009.0666666666666,3.2222222222222223,18.349999999999998,257.5,16.283333333333335,91.41666666666667,11.983333333333334,68.625,36845.833333333336,253.75,26.208333333333332,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,12.0
2019-07-07,6891.0,0.0,1010.5749999999999,8.61111111111111,15.216666666666667,283.3333333333333,21.633333333333336,80.375,7.404166666666666,61.75,42750.0,282.5,34.71666666666667,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,11.0
2019-07-08,6891.0,0.012500000000000002,1014.9166666666666,4.611111111111111,14.5625,278.3333333333333,19.658333333333335,80.83333333333333,7.495833333333334,62.958333333333336,53333.333333333336,277.9166666666667,32.454166666666666,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,7.0
2019-07-09,6891.0,0.0,1016.7583333333333,16.055555555555557,14.366666666666667,289.5833333333333,17.333333333333332,56.458333333333336,7.5375000000000005,64.91666666666667,52500.0,287.5,27.454166666666666,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,8.0
2019-07-10,6891.0,0.008333333333333333,1016.6416666666668,31.666666666666668,16.75,296.25,18.575,48.125,9.5,64.29166666666667,50416.666666666664,294.5833333333333,29.95,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,11.0
2019-07-11,6891.0,0.008333333333333333,1012.9916666666667,31.333333333333332,19.016666666666666,260.0,7.75,61.708333333333336,9.354166666666666,56.75,48125.0,256.6666666666667,14.466666666666667,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,14.0
2019-07-12,6891.0,0.14583333333333334,1010.0625,5.777777777777778,18.175,190.0,8.704166666666667,89.41666666666667,14.733333333333334,81.04166666666667,32750.0,175.0,15.333333333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,15.0
2019-07-13,6891.0,0.2833333333333333,1011.6833333333334,17.833333333333332,19.191666666666666,297.9166666666667,12.604166666666666,72.08333333333333,13.525,72.70833333333333,25416.666666666668,264.5833333333333,23.254166666666666,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,15.0
2019-07-14,6891.0,0.0,1016.0708333333333,4.055555555555555,17.266666666666666,300.8333333333333,14.345833333333333,73.54166666666667,13.366666666666667,78.70833333333333,29333.333333333332,298.75,23.087500000000002,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,15.0
2019-07-15,6891.0,0.0,1016.4458333333333,0.0,15.791666666666666,277.9166666666667,15.612499999999999,90.25,10.083333333333334,69.375,39375.0,281.25,25.795833333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,11.0
2019-07-16,6891.0,0.0,1014.1750000000001,9.555555555555555,16.8125,272.0833333333333,20.325,82.08333333333333,11.258333333333333,70.375,40000.0,272.0833333333333,31.983333333333334,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,9.0
2019-07-17,6891.0,0.0,1014.1291666666666,31.833333333333332,17.779166666666665,278.3333333333333,11.975,56.458333333333336,10.408333333333333,64.375,43333.333333333336,280.0,21.541666666666668,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,14.0
2019-07-18,6891.0,0.0,1012.2875,35.888888888888886,20.620833333333334,101.25,9.616666666666667,39.291666666666664,9.533333333333333,52.375,52083.333333333336,104.58333333333333,18.0,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,10.0
2019-07-19,6891.0,0.0,1012.9499999999999,6.055555555555555,20.941666666666666,232.08333333333334,11.716666666666667,83.45833333333333,12.870833333333332,60.541666666666664,49166.666666666664,228.33333333333334,19.208333333333332,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,18.0
2019-07-20,6891.0,0.4166666666666667,1013.8375,34.333333333333336,22.837500000000002,153.75,11.424999999999999,68.95833333333333,13.549999999999999,61.666666666666664,38208.333333333336,165.41666666666666,23.866666666666664,085 Friedrichshagen,mc085,pm10,pm10_24h,24h,15.0
